iter	RMSE
1666	13.1604945
1667	13.15752654
1668	13.15586479
1669	13.15433327
1670	13.15283209
1671	13.15238467
1672	13.15099121
1673	13.14876521
1674	13.14781561
1675	13.14733323
1676	13.14608264
1677	13.14408797
1678	13.14340064
1679	13.14310976
1680	13.14165304
1681	13.13923765
1682	13.1379697
1683	13.13554684
1684	13.13352492
1685	13.13282435
1686	13.13267075
1687	13.13002403
1688	13.12713503
1689	13.1256609
1690	13.12540697
1691	13.12241741
1692	13.1222034
1693	13.12029263
1694	13.11709918
1695	13.11514997
1696	13.11442141
1697	13.11338353
1698	13.11126412
1699	13.11006919
1700	13.10688319
1701	13.10684945
1702	13.10589186
1703	13.10376918
1704	13.1030595
1705	13.10238017
1706	13.10093539
1707	13.09769503
1708	13.09661501
1709	13.09452195
1710	13.09299947
1711	13.09210826
1712	13.09052963
1713	13.08688034
1714	13.0858858
1715	13.08198539
1716	13.07952096
1717	13.07605789
1718	13.07466946
1719	13.07372641
1720	13.07181858
1721	13.07032623
1722	13.0692351
1723	13.06751629
1724	13.0619554
1725	13.060688
1726	13.05984286
1727	13.05875964
1728	13.05839658
1729	13.05621425
1730	13.05539003
1731	13.05347347
1732	13.05113722
1733	13.05044454
1734	13.04676046
1735	13.04538131
1736	13.04510887
1737	13.04393945
1738	13.04305906
1739	13.04178631
1740	13.04115741
1741	13.040191
1742	13.0395294
1743	13.03792044
1744	13.03722697
1745	13.03349222
1746	13.03255806
1747	13.03161754
1748	13.03036149
1749	13.02834685
1750	13.02782992
1751	13.025588
1752	13.02263578
1753	13.02158774
1754	13.0202521
1755	13.01886068
1756	13.01669092
1757	13.0149874
1758	13.0121675
1759	13.00999428
1760	13.00813549
1761	13.00675548
1762	13.00557062
1763	13.00364814
1764	13.00204714
1765	13.0000357
1766	12.99948984
1767	12.99574322
1768	12.99539166
1769	12.99353934
1770	12.99344125
1771	12.99250337
1772	12.99127441
1773	12.98952408
1774	12.98933204
1775	12.98778866
1776	12.98588632
1777	12.9851416
1778	12.98462936
1779	12.98176111
1780	12.97985507
1781	12.97737012
1782	12.97608931
1783	12.97302345
1784	12.97289649
1785	12.96970356
1786	12.96522051
1787	12.96480105
1788	12.96274851
1789	12.9613662
1790	12.96078272
1791	12.95958116
1792	12.95802321
1793	12.95684368
1794	12.95316212
1795	12.95107202
1796	12.95009873
1797	12.94852014
1798	12.94713159
1799	12.94598888
1800	12.94569212
1801	12.94175278
1802	12.94031809
1803	12.93722105
1804	12.9359998
1805	12.93516938
1806	12.93422443
1807	12.93173697
1808	12.92983895
1809	12.9288275
1810	12.92685333
1811	12.92669844
1812	12.92628864
1813	12.92468231
1814	12.92255135
1815	12.92184496
1816	12.9216525
1817	12.9212152
1818	12.92044476
1819	12.91929826
1820	12.91568471
1821	12.91505114
1822	12.91492049
1823	12.91247998
1824	12.91110815
1825	12.91025764
1826	12.90826158
1827	12.90719821
1828	12.90616858
1829	12.90413864
1830	12.9014038
1831	12.90081384
1832	12.89883047
1833	12.89411748
1834	12.89344922
1835	12.89063772
1836	12.88817034
1837	12.88767475
1838	12.88621658
1839	12.88577236
1840	12.88448533
1841	12.88203181
1842	12.8818855
1843	12.88107626
1844	12.87908086
1845	12.87735674
1846	12.87703548
1847	12.87533036
1848	12.87447158
1849	12.87218988
1850	12.8696007
1851	12.86732826
1852	12.86576161
1853	12.86555755
1854	12.86312199
1855	12.86200653
1856	12.85906702
1857	12.85832432
1858	12.85644238
1859	12.85406094
1860	12.85284547
1861	12.85196126
1862	12.85131814
1863	12.8511447
1864	12.8501354
1865	12.84913301
1866	12.84678749
1867	12.8464477
1868	12.84576329
1869	12.84562861
1870	12.84495055
1871	12.84320786
1872	12.84269865
1873	12.84214625
1874	12.84097751
1875	12.83873924
1876	12.83759106
1877	12.83712944
1878	12.8356763
1879	12.83510351
1880	12.83348611
1881	12.83188541
1882	12.83143311
1883	12.83115487
1884	12.82874155
1885	12.82784216
1886	12.82572488
1887	12.82292822
1888	12.82252348
1889	12.82214044
1890	12.81931989
1891	12.81782128
1892	12.81477724
1893	12.81405801
1894	12.81204959
1895	12.8097731
1896	12.80953273
1897	12.80691528
1898	12.80412454
1899	12.80296749
1900	12.80281793
1901	12.80140363
1902	12.79905684
1903	12.79761479
1904	12.79480413
1905	12.79267783
1906	12.79151452
1907	12.79010576
1908	12.78983964
1909	12.78890645
1910	12.78853112
1911	12.78840522
1912	12.7879174
1913	12.7872158
1914	12.78660628
1915	12.78569398
1916	12.78455723
1917	12.78400041
1918	12.7825408
1919	12.78126341
1920	12.77704383
1921	12.77671502
1922	12.77538551
1923	12.77501957
1924	12.77448657
1925	12.77135347
1926	12.76913551
1927	12.76828099
1928	12.76604237
1929	12.7658605
1930	12.76540464
1931	12.76462486
1932	12.76397177
1933	12.76303859
1934	12.76269187
1935	12.75928977
1936	12.75854174
1937	12.75711863
1938	12.75624171
1939	12.75490044
1940	12.75330985
1941	12.75194645
1942	12.7475151
1943	12.74676506
1944	12.74629112
1945	12.74520704
1946	12.74056038
1947	12.73906623
1948	12.73754358
1949	12.73687574
1950	12.73682218
1951	12.73624155
1952	12.73508751
1953	12.73124881
1954	12.73081243
1955	12.7276894
1956	12.72731752
1957	12.72641082
1958	12.72553367
1959	12.72350074
1960	12.72200206
1961	12.71959382
1962	12.7165706
1963	12.71605341
1964	12.71098046
1965	12.70902982
1966	12.70867421
1967	12.70772199
1968	12.70557566
1969	12.70239981
1970	12.70226018
1971	12.70052717
1972	12.70037919
1973	12.70026185
1974	12.69989617
1975	12.69953941
1976	12.69887407
1977	12.69768121
1978	12.69579889
1979	12.69506982
1980	12.6939487
1981	12.69285437
1982	12.69196048
1983	12.68974698
1984	12.68836191
1985	12.68696869
1986	12.6863433
1987	12.68582209
1988	12.68437275
1989	12.68301345
1990	12.68265736
1991	12.68251681
1992	12.68164322
1993	12.68088681
1994	12.68011974
1995	12.67874378
1996	12.67838176
1997	12.67814915
1998	12.67634326
1999	12.67563825
2000	12.6751163
2001	12.67345166
2002	12.67133741
2003	12.67036196
2004	12.67029074
2005	12.66797157
2006	12.66734301
2007	12.66637003
2008	12.66483514
2009	12.66469548
2010	12.66463461
2011	12.66394337
2012	12.66382969
2013	12.6630106
2014	12.66299454
2015	12.66272276
2016	12.66112296
2017	12.65911158
2018	12.6568429
2019	12.65642957
2020	12.65420452
2021	12.65182613
2022	12.6516988
2023	12.65093291
2024	12.64911554
2025	12.64747741
2026	12.64651493
2027	12.64638726
2028	12.64609263
2029	12.64552954
2030	12.64392147
2031	12.6428646
2032	12.64158245
2033	12.64021151
2034	12.63891817
2035	12.63746087
2036	12.63636744
2037	12.63520943
2038	12.63440918
2039	12.63196328
2040	12.63134362
2041	12.63066609
2042	12.6280875
2043	12.6279641
2044	12.62777721
2045	12.62743955
2046	12.62578407
2047	12.62559306
2048	12.62512718
2049	12.62255416
2050	12.62077186
2051	12.62060358
2052	12.61968004
2053	12.61674417
2054	12.61609037
2055	12.6146057
2056	12.6128161
2057	12.61061329
2058	12.60917258
2059	12.60777383
2060	12.60716424
2061	12.60504655
2062	12.60397514
2063	12.60154621
2064	12.60087778
2065	12.59932271
2066	12.59627369
2067	12.59381719
2068	12.59269225
2069	12.59188675
2070	12.59000128
2071	12.58900084
2072	12.58894575
2073	12.58808284
2074	12.58643596
2075	12.58599325
2076	12.58482405
2077	12.58368053
2078	12.58176484
2079	12.5790055
2080	12.57874496
2081	12.57864014
2082	12.57560852
2083	12.57442827
2084	12.5735695
2085	12.57279574
2086	12.57276478
2087	12.57131219
2088	12.5705178
2089	12.56877455
2090	12.56823297
2091	12.56627851
2092	12.56533012
2093	12.56313631
2094	12.56165846
2095	12.561627
2096	12.56144602
2097	12.56140147
2098	12.56049897
2099	12.55975519
2100	12.55921334
2101	12.55632742
2102	12.55437192
2103	12.55267139
2104	12.5515202
2105	12.55018
2106	12.54865021
2107	12.54854514
2108	12.54793539
2109	12.5476013
2110	12.54746482
2111	12.54732996
2112	12.54458374
2113	12.5439747
2114	12.54306849
2115	12.5418871
2116	12.53742937
2117	12.53604721
2118	12.53524724
2119	12.53499484
2120	12.53304102
2121	12.53110142
2122	12.53024992
2123	12.52914277
2124	12.52687106
2125	12.52595889
2126	12.52584127
2127	12.5254065
2128	12.52496974
2129	12.52467034
2130	12.52409123
2131	12.5233694
2132	12.52213555
2133	12.52183347
2134	12.52172149
2135	12.52009023
2136	12.51751769
2137	12.51730666
2138	12.51582833
2139	12.51498939
2140	12.51449858
2141	12.51287076
2142	12.5096748
2143	12.5089418
2144	12.50842904
2145	12.5083409
2146	12.50696549
2147	12.50628242
2148	12.50464462
2149	12.50394692
2150	12.50347557
2151	12.50240475
2152	12.50020765
2153	12.49908929
2154	12.49797127
2155	12.49605661
2156	12.49587801
2157	12.49469094
2158	12.49379534
2159	12.49222809
2160	12.49182827
2161	12.48936701
2162	12.48633707
2163	12.48623642
2164	12.48463116
2165	12.48374926
2166	12.48251221
2167	12.47987609
2168	12.47770477
2169	12.47666242
2170	12.47478494
2171	12.47421042
2172	12.47297187
2173	12.47214815
2174	12.47126419
2175	12.46997301
2176	12.46847438
2177	12.46751576
2178	12.46705583
2179	12.46481762
2180	12.46416939
2181	12.46219523
2182	12.46164997
2183	12.46023611
2184	12.45841253
2185	12.45830417
2186	12.45778876
2187	12.45680972
2188	12.45414279
2189	12.45408689
2190	12.45255524
2191	12.45099471
2192	12.45083589
2193	12.44799739
2194	12.44767238
2195	12.44622936
2196	12.44538198
2197	12.44501236
2198	12.44501207
2199	12.4439129
2200	12.44233243
2201	12.44070967
2202	12.43967081
2203	12.43614887
2204	12.43404848
2205	12.43263987
2206	12.43042382
2207	12.4301789
2208	12.42901987
2209	12.42593933
2210	12.42534507
2211	12.42441898
2212	12.42212573
2213	12.42033187
2214	12.41955758
2215	12.4190511
2216	12.41874478
2217	12.41703774
2218	12.41494328
2219	12.41456575
2220	12.41353569
2221	12.41328428
2222	12.4123595
2223	12.41079837
2224	12.41038542
2225	12.410346
2226	12.40973514
2227	12.40963999
2228	12.40790685
2229	12.40682991
2230	12.40650171
2231	12.40640515
2232	12.40381412
2233	12.4030524
2234	12.40237092
2235	12.40192884
2236	12.40081178
2237	12.40008957
2238	12.39841625
2239	12.39826084
2240	12.39743897
2241	12.39729791
2242	12.39631645
2243	12.395488
2244	12.39523165
2245	12.39435278
2246	12.39435249
2247	12.39401691
2248	12.39281314
2249	12.39252954
2250	12.39181466
2251	12.39167265
2252	12.38952789
2253	12.38746686
2254	12.38569954
2255	12.38554344
2256	12.38542037
2257	12.38433764
2258	12.38370051
2259	12.38342419
2260	12.382638
2261	12.38169006
2262	12.38027075
2263	12.37978407
2264	12.37794692
2265	12.37664111
2266	12.37575912
2267	12.3751155
2268	12.37486534
2269	12.37379933
2270	12.37243755
2271	12.37073717
2272	12.36986228
2273	12.36880627
2274	12.36533157
2275	12.36434119
2276	12.3642961
2277	12.36384453
2278	12.36156197
2279	12.35988501
2280	12.35886158
2281	12.3573172
2282	12.35528258
2283	12.3545802
2284	12.35380545
2285	12.35356191
2286	12.35349568
2287	12.35281483
2288	12.35084859
2289	12.34989635
2290	12.34919247
2291	12.34824597
2292	12.34707825
2293	12.34584578
2294	12.34398977
2295	12.34278155
2296	12.34050823
2297	12.33937947
2298	12.33848553
2299	12.33567981
2300	12.33498433
2301	12.33287572
2302	12.3300217
2303	12.3300214
2304	12.32796376
2305	12.3275611
2306	12.32694225
2307	12.32641031
2308	12.32622872
2309	12.32601151
2310	12.3256247
2311	12.3253028
2312	12.32299352
2313	12.32186026
2314	12.32139902
2315	12.32021383
2316	12.3200634
2317	12.31964447
2318	12.31813441
2319	12.31724381
2320	12.31602399
2321	12.31602311
2322	12.31449098
2323	12.31302009
2324	12.31115477
2325	12.30820852
2326	12.30820823
2327	12.30712413
2328	12.30567061
2329	12.30464819
2330	12.3045764
2331	12.3027128
2332	12.30205456
2333	12.30138833
2334	12.30028785
2335	12.30020587
2336	12.30003264
2337	12.29899214
2338	12.29737837
2339	12.29684419
2340	12.29647333
2341	12.29572609
2342	12.2950752
2343	12.29414571
2344	12.29280405
2345	12.2922782
2346	12.29054012
2347	12.2899099
2348	12.28746747
2349	12.286886
2350	12.28596317
2351	12.28362603
2352	12.28265367
2353	12.28249855
2354	12.28115419
2355	12.28108976
2356	12.2809908
2357	12.28030051
2358	12.27811953
2359	12.27603914
2360	12.27514575
2361	12.27386157
2362	12.27192751
2363	12.27191846
2364	12.27130613
2365	12.27113937
2366	12.26995304
2367	12.26885715
2368	12.26713927
2369	12.26688669
2370	12.26398259
2371	12.26368016
2372	12.26233047
2373	12.26199462
2374	12.2618606
2375	12.26088034
2376	12.25941799
2377	12.25849525
2378	12.25650739
2379	12.25476757
2380	12.25342976
2381	12.2534295
2382	12.25166808
2383	12.25161829
2384	12.25092906
2385	12.24819873
2386	12.24733831
2387	12.24701786
2388	12.2465124
2389	12.24633867
2390	12.24468761
2391	12.24408133
2392	12.24330392
2393	12.24008543
2394	12.23626114
2395	12.23488088
2396	12.23404761
2397	12.23104139
2398	12.23101507
2399	12.22865778
2400	12.2286575
2401	12.22827469
2402	12.22759854
2403	12.22645373
2404	12.22430125
2405	12.22288863
2406	12.22065584
2407	12.21963471
2408	12.21812851
2409	12.21702804
2410	12.21610683
2411	12.21529353
2412	12.21430831
2413	12.21302947
2414	12.21220957
2415	12.21164831
2416	12.21039891
2417	12.20901291
2418	12.20901262
2419	12.20842668
2420	12.20509841
2421	12.20473758
2422	12.20340274
2423	12.2023552
2424	12.2010167
2425	12.19940802
2426	12.1991201
2427	12.19843683
2428	12.19842836
2429	12.19620451
2430	12.19613888
2431	12.19609211
2432	12.19447819
2433	12.19447795
2434	12.19270031
2435	12.19164251
2436	12.19031304
2437	12.18932787
2438	12.188371
2439	12.18820495
2440	12.18739554
2441	12.18580185
2442	12.18444187
2443	12.18422578
2444	12.18400304
2445	12.18368805
2446	12.18230975
2447	12.18181194
2448	12.18143287
2449	12.18134034
2450	12.17985355
2451	12.17689636
2452	12.1768962
2453	12.17347652
2454	12.17176851
2455	12.17156177
2456	12.16916416
2457	12.16861098
2458	12.16785145
2459	12.16620697
2460	12.16594725
2461	12.16459729
2462	12.16381873
2463	12.16359771
2464	12.16107178
2465	12.15891969
2466	12.15765226
2467	12.15564296
2468	12.15433762
2469	12.1533437
2470	12.15289901
2471	12.15219459
2472	12.1506787
2473	12.14967612
2474	12.14787577
2475	12.14698596
2476	12.1469764
2477	12.14548177
2478	12.14492926
2479	12.14440966
2480	12.14211283
2481	12.13922741
2482	12.13693822
2483	12.13475646
2484	12.13392947
2485	12.13288244
2486	12.13235167
2487	12.131242
2488	12.13053846
2489	12.12968947
2490	12.12841321
2491	12.12726126
2492	12.12698415
2493	12.12621818
2494	12.12330795
2495	12.1225097
2496	12.12119494
2497	12.11981821
2498	12.11789744
2499	12.11491234
2500	12.11491216
2501	12.11337228
2502	12.11255144
2503	12.11153346
2504	12.11039139
2505	12.10961041
2506	12.10867249
2507	12.10836627
2508	12.10793318
2509	12.10671404
2510	12.1060304
2511	12.10491632
2512	12.10459702
2513	12.10392377
2514	12.10307654
2515	12.10099479
2516	12.09864339
2517	12.09790867
2518	12.09578273
2519	12.09422769
2520	12.09323837
2521	12.09269493
2522	12.09218466
2523	12.09134346
2524	12.09109799
2525	12.09062207
2526	12.0894274
2527	12.08917399
2528	12.08675654
2529	12.08605967
2530	12.08556267
2531	12.08448138
2532	12.08371474
2533	12.08200826
2534	12.08117313
2535	12.08111771
2536	12.08106931
2537	12.0807896
2538	12.07938352
2539	12.07890564
2540	12.07882335
2541	12.07875207
2542	12.07812505
2543	12.07535028
2544	12.07528636
2545	12.07525021
2546	12.07352577
2547	12.07292439
2548	12.07180682
2549	12.07044436
2550	12.07004633
2551	12.06888481
2552	12.06839765
2553	12.0669901
2554	12.06617137
2555	12.06565014
2556	12.06554033
2557	12.06543206
2558	12.06482553
2559	12.06442536
2560	12.06364212
2561	12.06336281
2562	12.06278784
2563	12.06244118
2564	12.06243341
2565	12.06220991
2566	12.06044581
2567	12.05894862
2568	12.05858644
2569	12.05651475
2570	12.05614689
2571	12.05518825
2572	12.0546459
2573	12.05298422
2574	12.05297654
2575	12.05259484
2576	12.05155855
2577	12.04995773
2578	12.04934215
2579	12.04858147
2580	12.04748913
2581	12.04743447
2582	12.04640992
2583	12.04521352
2584	12.04456266
2585	12.04324286
2586	12.04292171
2587	12.04192282
2588	12.04092872
2589	12.04088817
2590	12.04021343
2591	12.039919
2592	12.03819734
2593	12.03795198
2594	12.03634489
2595	12.03576245
2596	12.03514802
2597	12.03435578
2598	12.03283261
2599	12.03165737
2600	12.03114784
2601	12.02953206
2602	12.02930241
2603	12.0266335
2604	12.02638057
2605	12.02424497
2606	12.02421058
2607	12.02200729
2608	12.02109049
2609	12.02023003
2610	12.01875849
2611	12.01622205
2612	12.01468441
2613	12.01299465
2614	12.01152146
2615	12.01113516
2616	12.01085773
2617	12.00988043
2618	12.00854108
2619	12.00821857
2620	12.00790334
2621	12.00779737
2622	12.00690173
2623	12.0043717
2624	12.00368138
2625	12.00194888
2626	12.00030396
2627	11.99946133
2628	11.99811437
2629	11.99794454
2630	11.99449093
2631	11.99297604
2632	11.99128871
2633	11.99046657
2634	11.98906545
2635	11.98832652
2636	11.98637313
2637	11.98563751
2638	11.98551551
2639	11.9854237
2640	11.98512873
2641	11.98512019
2642	11.98312557
2643	11.98297351
2644	11.98201955
2645	11.98122631
2646	11.98100283
2647	11.9793928
2648	11.97872536
2649	11.97754274
2650	11.9761784
2651	11.97398792
2652	11.97262131
2653	11.97253939
2654	11.97052609
2655	11.96927772
2656	11.96690236
2657	11.96464662
2658	11.9635578
2659	11.96247078
2660	11.96199079
2661	11.96139593
2662	11.96120702
2663	11.96071871
2664	11.96065114
2665	11.96053305
2666	11.95919299
2667	11.95794761
2668	11.95661585
2669	11.95561964
2670	11.95497532
2671	11.9541495
2672	11.95318797
2673	11.95107668
2674	11.9500913
2675	11.9500415
2676	11.94845505
2677	11.94703345
2678	11.9470332
2679	11.94648101
2680	11.9461393
2681	11.94562022
2682	11.94550708
2683	11.94488713
2684	11.94472068
2685	11.94334545
2686	11.94281898
2687	11.94168849
2688	11.94050811
2689	11.93918947
2690	11.93823785
2691	11.93742917
2692	11.93551865
2693	11.93533959
2694	11.93473554
2695	11.93430756
2696	11.93343651
2697	11.93223429
2698	11.93083958
2699	11.93049235
2700	11.92843666
2701	11.92778289
2702	11.92695809
2703	11.92612082
2704	11.92454747
2705	11.92314573
2706	11.92314546
2707	11.92265402
2708	11.92202263
2709	11.92152113
2710	11.92152086
2711	11.92095777
2712	11.92046346
2713	11.9193161
2714	11.91801278
2715	11.91780051
2716	11.91670759
2717	11.91516845
2718	11.91449079
2719	11.91447362
2720	11.91433513
2721	11.91341474
2722	11.91337685
2723	11.91174917
2724	11.91098058
2725	11.90970146
2726	11.90958286
2727	11.90908229
2728	11.90908106
2729	11.90734616
2730	11.90615558
2731	11.90549503
2732	11.9046797
2733	11.90462951
2734	11.9035859
2735	11.90297467
2736	11.90227825
2737	11.90227803
2738	11.90222839
2739	11.90144767
2740	11.89999848
2741	11.89903407
2742	11.89903385
2743	11.89875607
2744	11.8982803
2745	11.89771111
2746	11.89633772
2747	11.89560614
2748	11.89334965
2749	11.89189252
2750	11.89037908
2751	11.88996025
2752	11.88996002
2753	11.88984264
2754	11.88936834
2755	11.88732307
2756	11.88607236
2757	11.88436677
2758	11.88289137
2759	11.88232238
2760	11.88231518
2761	11.88073217
2762	11.87940505
2763	11.87900379
2764	11.87665668
2765	11.87611028
2766	11.87512168
2767	11.8746223
2768	11.87321107
2769	11.87135954
2770	11.87052865
2771	11.86984095
2772	11.86965822
2773	11.86749898
2774	11.86749874
2775	11.86679429
2776	11.86670802
2777	11.86538656
2778	11.86289605
2779	11.86213431
2780	11.86161872
2781	11.86097206
2782	11.86090805
2783	11.85843774
2784	11.85647745
2785	11.85504005
2786	11.85394031
2787	11.85294483
2788	11.85284124
2789	11.85277196
2790	11.85236155
2791	11.8506325
2792	11.84993816
2793	11.84899517
2794	11.84834468
2795	11.84772367
2796	11.84765978
2797	11.84676176
2798	11.84509415
2799	11.84396324
2800	11.84328303
2801	11.84320148
2802	11.84240129
2803	11.84145948
2804	11.83948305
2805	11.83694365
2806	11.83564238
2807	11.83465552
2808	11.83452929
2809	11.8340241
2810	11.83371543
2811	11.83334901
2812	11.83213978
2813	11.83063327
2814	11.82908606
2815	11.82728599
2816	11.82723372
2817	11.82580139
2818	11.82577017
2819	11.82542229
2820	11.82506252
2821	11.8250623
2822	11.82319334
2823	11.82250769
2824	11.82134293
2825	11.8205683
2826	11.81929342
2827	11.81881584
2828	11.81779669
2829	11.81717141
2830	11.81581904
2831	11.81534587
2832	11.81534566
2833	11.8148527
2834	11.81194053
2835	11.8096689
2836	11.80885274
2837	11.80855074
2838	11.8080957
2839	11.80682762
2840	11.80603911
2841	11.80516075
2842	11.80454635
2843	11.80396912
2844	11.8031033
2845	11.80149238
2846	11.79978483
2847	11.79823778
2848	11.7956438
2849	11.7936216
2850	11.79158158
2851	11.7902758
2852	11.78851457
2853	11.78781497
2854	11.78747548
2855	11.78549167
2856	11.78442709
2857	11.78257409
2858	11.78243999
2859	11.78150061
2860	11.78108736
2861	11.78000415
2862	11.77732971
2863	11.77687564
2864	11.77593787
2865	11.77417288
2866	11.77375558
2867	11.77292767
2868	11.7718126
2869	11.77161301
2870	11.76920514
2871	11.76784354
2872	11.76587378
2873	11.76582644
2874	11.76400145
2875	11.76213552
2876	11.76213523
2877	11.7604077
2878	11.75907299
2879	11.75785612
2880	11.75664053
2881	11.75583222
2882	11.75560697
2883	11.75420607
2884	11.7533881
2885	11.75180789
2886	11.75141032
2887	11.75137741
2888	11.75079542
2889	11.75079516
2890	11.75025618
2891	11.75024075
2892	11.74921143
2893	11.74693122
2894	11.74635834
2895	11.74552135
2896	11.74507664
2897	11.74461774
2898	11.74343487
2899	11.74338442
2900	11.74273448
2901	11.7422885
2902	11.74077482
2903	11.74023203
2904	11.7401523
2905	11.73836608
2906	11.7378157
2907	11.7376681
2908	11.73593289
2909	11.73534105
2910	11.73534084
2911	11.73509244
2912	11.73509224
2913	11.73452405
2914	11.73297058
2915	11.73292335
2916	11.73139855
2917	11.73137174
2918	11.73136508
2919	11.73031713
2920	11.72842802
2921	11.72828156
2922	11.72824536
2923	11.72763961
2924	11.72694727
2925	11.72646977
2926	11.72609784
2927	11.72562978
2928	11.72507185
2929	11.72457841
2930	11.72359115
2931	11.72347017
2932	11.72320095
2933	11.72252969
2934	11.72127191
2935	11.72124326
2936	11.72089339
2937	11.72021871
2938	11.71937765
2939	11.71788428
2940	11.71684352
2941	11.71589601
2942	11.7146625
2943	11.71329007
2944	11.71171445
2945	11.71163553
2946	11.71108626
2947	11.70982748
2948	11.70861967
2949	11.70738666
2950	11.70680986
2951	11.70647541
2952	11.70647527
2953	11.7063814
2954	11.70585353
2955	11.70407002
2956	11.7036279
2957	11.7029607
2958	11.70081133
2959	11.70060193
2960	11.70031227
2961	11.69834085
2962	11.69697642
2963	11.69593882
2964	11.69592255
2965	11.69587525
2966	11.6958442
2967	11.69579588
2968	11.69440772
2969	11.69420572
2970	11.69319034
2971	11.69107765
2972	11.68943038
2973	11.68849234
2974	11.68697709
2975	11.68546455
2976	11.68420716
2977	11.68360498
2978	11.68287668
2979	11.68113173
2980	11.67934175
2981	11.6783325
2982	11.67712763
2983	11.67652953
2984	11.67560544
2985	11.67365977
2986	11.67130623
2987	11.67112753
2988	11.67008152
2989	11.66971223
2990	11.66930843
2991	11.66837339
2992	11.66672956
2993	11.66479694
2994	11.66381187
2995	11.66266676
2996	11.66155726
2997	11.66103374
2998	11.66103354
2999	11.66080916
3000	11.65948861
3001	11.65782656
3002	11.65634902
3003	11.65463228
3004	11.65426337
3005	11.65276853
3006	11.65151059
3007	11.65059493
3008	11.64904551
3009	11.64797572
3010	11.64713834
3011	11.64673673
3012	11.64650759
3013	11.64650739
3014	11.64532562
3015	11.64387007
3016	11.64275548
3017	11.64206064
3018	11.64096996
3019	11.64001168
3020	11.63998343
3021	11.63894849
3022	11.63767119
3023	11.63668902
3024	11.63647936
3025	11.63424335
3026	11.63375232
3027	11.63339224
3028	11.63282739
3029	11.63203938
3030	11.63188896
3031	11.63078522
3032	11.63072117
3033	11.63066213
3034	11.62999739
3035	11.6287999
3036	11.62713968
3037	11.6258425
3038	11.62542229
3039	11.62479374
3040	11.62381729
3041	11.62293575
3042	11.62267345
3043	11.6202013
3044	11.61992875
3045	11.61820486
3046	11.61692933
3047	11.61569295
3048	11.61420093
3049	11.61411418
3050	11.61322553
3051	11.61281583
3052	11.61196937
3053	11.61091841
3054	11.60991845
3055	11.60913735
3056	11.60847754
3057	11.60774279
3058	11.60736273
3059	11.60611067
3060	11.60492657
3061	11.60458727
3062	11.60404948
3063	11.60394378
3064	11.60361081
3065	11.6026373
3066	11.60260558
3067	11.60188111
3068	11.60086941
3069	11.60036761
3070	11.60034372
3071	11.59942207
3072	11.59876655
3073	11.59867255
3074	11.59800034
3075	11.59753783
3076	11.59676002
3077	11.59543136
3078	11.59462107
3079	11.59457574
3080	11.59449991
3081	11.59407228
3082	11.59379554
3083	11.59346242
3084	11.59229202
3085	11.59229187
3086	11.59229173
3087	11.59073867
3088	11.58991557
3089	11.58990957
3090	11.58893769
3091	11.58884105
3092	11.58793097
3093	11.58690859
3094	11.58658549
3095	11.58561635
3096	11.58436156
3097	11.58235105
3098	11.58194806
3099	11.58159751
3100	11.58127887
3101	11.58081574
3102	11.57960869
3103	11.57895504
3104	11.5789549
3105	11.57809052
3106	11.57795249
3107	11.57633436
3108	11.57590894
3109	11.57406333
3110	11.57393443
3111	11.57388638
3112	11.57228512
3113	11.57150067
3114	11.57026691
3115	11.56998793
3116	11.56863822
3117	11.56797561
3118	11.56768786
3119	11.56699514
3120	11.56515062
3121	11.56423507
3122	11.56210409
3123	11.56186204
3124	11.56164548
3125	11.56119232
3126	11.56033585
3127	11.56033567
3128	11.55944857
3129	11.558886
3130	11.55782453
3131	11.55712841
3132	11.55576926
3133	11.5543223
3134	11.55301916
3135	11.55228634
3136	11.55181629
3137	11.55095546
3138	11.55009871
3139	11.54781151
3140	11.54710055
3141	11.54644727
3142	11.54530404
3143	11.5452808
3144	11.54518194
3145	11.54490509
3146	11.54448518
3147	11.54357291
3148	11.54228394
3149	11.54077885
3150	11.53944359
3151	11.53681901
3152	11.53681884
3153	11.53636605
3154	11.53449293
3155	11.53352041
3156	11.53289084
3157	11.53145289
3158	11.53089611
3159	11.52997289
3160	11.5293692
3161	11.528584
3162	11.52852231
3163	11.5279888
3164	11.52694526
3165	11.5250995
3166	11.52359531
3167	11.52295597
3168	11.52199171
3169	11.5218468
3170	11.52175446
3171	11.52053289
3172	11.519807
3173	11.51900924
3174	11.51750984
3175	11.51732717
3176	11.51581258
3177	11.5147877
3178	11.51397666
3179	11.5137529
3180	11.5128078
3181	11.51152079
3182	11.51140795
3183	11.51049107
3184	11.50886775
3185	11.50782371
3186	11.50741961
3187	11.50616468
3188	11.50527183
3189	11.50521301
3190	11.50514325
3191	11.50455275
3192	11.50270033
3193	11.50255538
3194	11.50142498
3195	11.50067998
3196	11.5005578
3197	11.50032327
3198	11.49934488
3199	11.49855146
3200	11.49741007
3201	11.4966771
3202	11.49603014
3203	11.49462125
3204	11.49403849
3205	11.49380247
3206	11.49326168
3207	11.49243265
3208	11.49134665
3209	11.49043701
3210	11.48860142
3211	11.48717164
3212	11.48641104
3213	11.48396634
3214	11.4823666
3215	11.48223731
3216	11.48184062
3217	11.48184046
3218	11.48129698
3219	11.48042717
3220	11.48001358
3221	11.47934802
