iter	Passed	Remaining
3220	72903	85533
3221	72927	85511
3222	72949	85488
3223	72972	85466
3224	72996	85445
3225	73020	85424
3226	73043	85402
3227	73066	85380
3228	73089	85358
3229	73112	85335
3230	73135	85313
3231	73158	85290
3232	73181	85268
3233	73190	85230
3234	73212	85207
3235	73234	85184
3236	73257	85161
3237	73280	85139
3238	73303	85117
3239	73326	85094
3240	73348	85071
3241	73371	85049
3242	73394	85027
3243	73417	85004
3244	73439	84981
3245	73462	84958
3246	73484	84935
3247	73507	84913
3248	73530	84891
3249	73553	84869
3250	73576	84847
3251	73598	84824
3252	73621	84801
3253	73644	84779
3254	73667	84756
3255	73690	84734
3256	73712	84712
3257	73735	84689
3258	73758	84667
3259	73781	84645
3260	73804	84622
3261	73827	84600
3262	73849	84577
3263	73872	84555
3264	73895	84532
3265	73918	84510
3266	73942	84489
3267	73964	84466
3268	73988	84444
3269	74010	84422
3270	74034	84400
3271	74057	84377
3272	74080	84356
3273	74103	84334
3274	74126	84311
3275	74149	84289
3276	74172	84266
3277	74195	84244
3278	74218	84222
3279	74241	84200
3280	74263	84177
3281	74286	84154
3282	74310	84134
3283	74334	84112
3284	74357	84090
3285	74380	84068
3286	74403	84046
3287	74426	84023
3288	74449	84002
3289	74472	83979
3290	74495	83956
3291	74518	83935
3292	74527	83897
3293	74550	83874
3294	74572	83851
3295	74595	83829
3296	74617	83806
3297	74640	83784
3298	74663	83761
3299	74686	83739
3300	74698	83704
3301	74723	83685
3302	74749	83665
3303	74774	83646
3304	74801	83628
3305	74829	83611
3306	74856	83594
3307	74885	83578
3308	74913	83561
3309	74936	83539
3310	74960	83518
3311	74982	83495
3312	75006	83473
3313	75028	83450
3314	75050	83427
3315	75074	83405
3316	75096	83383
3317	75120	83361
3318	75143	83339
3319	75165	83316
3320	75188	83293
3321	75211	83271
3322	75234	83248
3323	75256	83226
3324	75279	83203
3325	75302	83181
3326	75325	83159
3327	75348	83137
3328	75372	83115
3329	75394	83092
3330	75417	83070
3331	75441	83048
3332	75464	83026
3333	75487	83004
3334	75510	82981
3335	75532	82959
3336	75555	82936
3337	75578	82914
3338	75601	82892
3339	75624	82870
3340	75648	82848
3341	75670	82825
3342	75693	82802
3343	75716	82781
3344	75740	82759
3345	75762	82736
3346	75785	82714
3347	75809	82693
3348	75832	82670
3349	75854	82647
3350	75877	82625
3351	75899	82602
3352	75922	82579
3353	75945	82557
3354	75968	82535
3355	75991	82512
3356	76014	82490
3357	76037	82468
3358	76060	82445
3359	76083	82423
3360	76105	82400
3361	76128	82378
3362	76151	82356
3363	76174	82333
3364	76197	82311
3365	76220	82288
3366	76242	82266
3367	76265	82243
3368	76289	82222
3369	76312	82200
3370	76335	82178
3371	76358	82155
3372	76381	82133
3373	76404	82110
3374	76427	82088
3375	76450	82066
3376	76473	82044
3377	76495	82021
3378	76518	81998
3379	76541	81976
3380	76564	81954
3381	76589	81933
3382	76616	81916
3383	76645	81900
3384	76672	81881
3385	76696	81860
3386	76719	81839
3387	76743	81817
3388	76767	81795
3389	76790	81774
3390	76814	81752
3391	76837	81730
3392	76860	81708
3393	76883	81685
3394	76906	81663
3395	76929	81641
3396	76952	81618
3397	76974	81595
3398	76997	81573
3399	77020	81551
3400	77044	81529
3401	77067	81507
3402	77091	81485
3403	77114	81464
3404	77137	81442
3405	77161	81420
3406	77184	81397
3407	77206	81375
3408	77229	81352
3409	77252	81330
3410	77275	81308
3411	77298	81285
3412	77321	81263
3413	77344	81240
3414	77367	81218
3415	77390	81196
3416	77412	81173
3417	77435	81151
3418	77458	81128
3419	77480	81105
3420	77504	81083
3421	77527	81061
3422	77550	81039
3423	77573	81017
3424	77596	80994
3425	77620	80973
3426	77647	80955
3427	77676	80939
3428	77707	80925
3429	77738	80911
3430	77766	80893
3431	77794	80876
3432	77824	80862
3433	77857	80850
3434	77884	80832
3435	77914	80817
3436	77939	80797
3437	77967	80779
3438	77992	80759
3439	78016	80737
3440	78038	80714
3441	78061	80691
3442	78084	80669
3443	78106	80647
3444	78130	80625
3445	78152	80601
3446	78175	80579
3447	78197	80556
3448	78220	80533
3449	78242	80510
3450	78265	80488
3451	78288	80466
3452	78312	80444
3453	78334	80421
3454	78356	80397
3455	78380	80376
3456	78404	80355
3457	78427	80332
3458	78450	80310
3459	78473	80287
3460	78495	80264
3461	78518	80242
3462	78541	80219
3463	78564	80197
3464	78587	80175
3465	78609	80152
3466	78633	80130
3467	78655	80107
3468	78678	80084
3469	78701	80062
3470	78724	80039
3471	78747	80017
3472	78769	79994
3473	78793	79972
3474	78816	79950
3475	78840	79928
3476	78862	79906
3477	78886	79884
3478	78909	79862
3479	78932	79840
3480	78956	79817
3481	78979	79796
3482	79003	79774
3483	79027	79753
3484	79050	79730
3485	79073	79708
3486	79095	79685
3487	79118	79662
3488	79140	79639
3489	79163	79617
3490	79186	79595
3491	79209	79572
3492	79232	79550
3493	79255	79527
3494	79277	79504
3495	79300	79482
3496	79323	79459
3497	79346	79437
3498	79374	79420
3499	79402	79402
3500	79426	79380
3501	79449	79358
3502	79472	79336
3503	79496	79314
3504	79519	79292
3505	79542	79270
3506	79566	79248
3507	79588	79225
3508	79612	79203
3509	79635	79181
3510	79659	79160
3511	79681	79137
3512	79704	79114
3513	79727	79092
3514	79750	79070
3515	79773	79047
3516	79796	79025
3517	79819	79002
3518	79842	78980
3519	79865	78957
3520	79888	78935
3521	79911	78913
3522	79934	78891
3523	79957	78868
3524	79980	78845
3525	80003	78823
3526	80025	78800
3527	80048	78777
3528	80071	78755
3529	80093	78732
3530	80116	78709
3531	80138	78686
3532	80161	78664
3533	80184	78641
3534	80208	78619
3535	80234	78600
3536	80257	78578
3537	80281	78556
3538	80304	78534
3539	80327	78512
3540	80350	78489
3541	80373	78467
3542	80396	78444
3543	80419	78422
3544	80443	78400
3545	80465	78377
3546	80488	78355
3547	80511	78333
3548	80534	78310
3549	80557	78287
3550	80579	78265
3551	80602	78242
3552	80626	78220
3553	80649	78198
3554	80672	78176
3555	80696	78154
3556	80735	78148
3557	80759	78126
3558	80781	78103
3559	80805	78081
3560	80828	78059
3561	80851	78036
3562	80873	78013
3563	80896	77991
3564	80920	77969
3565	80943	77946
3566	80966	77924
3567	80989	77902
3568	81011	77879
3569	81034	77856
3570	81056	77833
3571	81079	77810
3572	81102	77788
3573	81125	77766
3574	81148	77743
3575	81171	77721
3576	81194	77698
3577	81216	77675
3578	81240	77653
3579	81263	77631
3580	81286	77609
3581	81309	77587
3582	81333	77564
3583	81355	77542
3584	81380	77521
3585	81405	77501
3586	81429	77479
3587	81452	77457
3588	81475	77434
3589	81498	77411
3590	81520	77388
3591	81543	77366
3592	81566	77344
3593	81590	77322
3594	81613	77299
3595	81636	77277
3596	81659	77255
3597	81682	77232
3598	81705	77210
3599	81728	77188
3600	81751	77165
3601	81774	77143
3602	81797	77120
3603	81820	77098
3604	81843	77075
3605	81866	77053
3606	81890	77031
3607	81912	77008
3608	81936	76987
3609	81959	76964
3610	81982	76942
3611	82005	76920
3612	82028	76897
3613	82052	76876
3614	82075	76853
3615	82098	76830
3616	82121	76808
3617	82144	76786
3618	82167	76763
3619	82190	76741
3620	82213	76719
3621	82236	76696
3622	82259	76674
3623	82282	76651
3624	82306	76629
3625	82329	76607
3626	82352	76585
3627	82374	76562
3628	82398	76540
3629	82421	76517
3630	82444	76495
3631	82467	76473
3632	82490	76451
3633	82516	76430
3634	82540	76409
3635	82562	76386
3636	82585	76363
3637	82608	76341
3638	82631	76318
3639	82654	76296
3640	82676	76273
3641	82699	76250
3642	82722	76228
3643	82745	76206
3644	82768	76183
3645	82791	76161
3646	82814	76138
3647	82837	76116
3648	82860	76093
3649	82884	76071
3650	82906	76048
3651	82929	76025
3652	82952	76003
3653	82975	75981
3654	82998	75959
3655	83021	75936
3656	83044	75914
3657	83067	75892
3658	83090	75868
3659	83112	75846
3660	83135	75823
3661	83158	75801
3662	83181	75778
3663	83204	75755
3664	83227	75733
3665	83249	75710
3666	83272	75687
3667	83295	75665
3668	83319	75644
3669	83342	75621
3670	83366	75599
3671	83389	75577
3672	83412	75554
3673	83434	75531
3674	83457	75509
3675	83480	75486
3676	83504	75464
3677	83527	75442
3678	83550	75420
3679	83573	75398
3680	83596	75375
3681	83619	75353
3682	83644	75331
3683	83666	75309
3684	83689	75286
3685	83712	75263
3686	83735	75241
3687	83757	75218
3688	83780	75195
3689	83802	75172
3690	83825	75150
3691	83848	75127
3692	83871	75105
3693	83894	75082
3694	83917	75060
3695	83940	75037
3696	83963	75015
3697	83986	74992
3698	84009	74970
3699	84031	74947
3700	84055	74925
3701	84078	74903
3702	84101	74880
3703	84123	74857
3704	84146	74834
3705	84168	74811
3706	84192	74789
3707	84217	74768
3708	84240	74746
3709	84262	74723
3710	84286	74701
3711	84309	74679
3712	84333	74657
3713	84356	74634
3714	84379	74612
3715	84402	74590
3716	84425	74568
3717	84448	74545
3718	84471	74522
3719	84494	74500
3720	84518	74478
3721	84541	74456
3722	84564	74433
3723	84587	74411
3724	84609	74388
3725	84632	74365
3726	84655	74343
3727	84678	74320
3728	84700	74297
3729	84723	74275
3730	84746	74252
3731	84769	74230
3732	84794	74209
3733	84817	74187
3734	84840	74164
3735	84864	74142
3736	84888	74121
3737	84913	74100
3738	84936	74078
3739	84959	74055
3740	84982	74033
3741	85005	74010
3742	85028	73988
3743	85051	73965
3744	85074	73943
3745	85096	73920
3746	85119	73897
3747	85143	73875
3748	85166	73853
3749	85190	73831
3750	85213	73809
3751	85236	73786
3752	85259	73764
3753	85282	73741
3754	85306	73720
3755	85329	73697
3756	85352	73675
3757	85375	73653
3758	85398	73630
3759	85421	73608
3760	85444	73585
3761	85467	73563
3762	85490	73540
3763	85513	73518
3764	85537	73496
3765	85560	73474
3766	85584	73451
3767	85606	73429
3768	85629	73406
3769	85652	73383
3770	85675	73361
3771	85698	73338
3772	85720	73316
3773	85743	73293
3774	85767	73271
3775	85790	73249
3776	85814	73227
3777	85836	73204
3778	85859	73181
3779	85882	73159
3780	85906	73137
3781	85930	73116
3782	85953	73093
3783	85976	73070
3784	85998	73047
3785	86021	73025
3786	86044	73002
3787	86067	72980
3788	86090	72958
3789	86114	72935
3790	86136	72912
3791	86159	72889
3792	86182	72867
3793	86204	72844
3794	86227	72821
3795	86250	72799
3796	86273	72777
3797	86297	72755
3798	86320	72732
3799	86343	72709
3800	86365	72687
3801	86389	72665
3802	86412	72642
3803	86435	72620
3804	86458	72597
3805	86481	72575
3806	86504	72552
3807	86527	72530
3808	86549	72507
3809	86572	72484
3810	86595	72462
3811	86617	72439
3812	86641	72416
3813	86663	72393
3814	86686	72370
3815	86705	72345
3816	86728	72323
3817	86751	72300
3818	86774	72278
3819	86798	72256
3820	86821	72233
3821	86845	72211
3822	86868	72189
3823	86891	72167
3824	86914	72144
3825	86937	72122
3826	86960	72099
3827	86983	72076
3828	87007	72055
3829	87035	72037
3830	87060	72016
3831	87083	71993
3832	87106	71971
3833	87128	71948
3834	87151	71925
3835	87174	71903
3836	87198	71880
3837	87221	71858
3838	87244	71836
3839	87267	71813
3840	87291	71792
3841	87314	71769
3842	87337	71747
3843	87360	71724
3844	87383	71702
3845	87406	71679
3846	87429	71657
3847	87452	71634
3848	87475	71612
3849	87498	71589
3850	87521	71567
3851	87544	71544
3852	87567	71521
3853	87590	71499
3854	87614	71477
3855	87638	71456
3856	87661	71433
3857	87685	71411
3858	87707	71389
3859	87731	71366
3860	87754	71344
3861	87778	71322
3862	87801	71300
3863	87824	71278
3864	87848	71256
3865	87872	71234
3866	87895	71211
3867	87918	71189
3868	87941	71166
3869	87964	71144
3870	87987	71121
3871	88009	71098
3872	88032	71075
3873	88054	71052
3874	88077	71030
3875	88101	71008
3876	88123	70985
3877	88146	70962
3878	88169	70940
3879	88192	70918
3880	88215	70894
3881	88237	70872
3882	88261	70849
3883	88284	70827
3884	88307	70805
3885	88330	70782
3886	88353	70759
3887	88375	70736
3888	88398	70713
3889	88420	70691
3890	88443	70668
3891	88466	70645
3892	88489	70623
3893	88511	70600
3894	88534	70577
3895	88557	70555
3896	88581	70533
3897	88604	70510
3898	88627	70488
3899	88651	70466
3900	88675	70444
3901	88706	70428
3902	88730	70406
3903	88753	70384
3904	88777	70362
3905	88800	70340
3906	88823	70317
3907	88846	70295
3908	88869	70272
3909	88892	70250
3910	88915	70227
3911	88939	70205
3912	88963	70183
3913	88986	70161
3914	89008	70138
3915	89031	70115
3916	89054	70093
3917	89077	70070
3918	89100	70047
3919	89122	70024
3920	89145	70002
3921	89168	69979
3922	89191	69956
3923	89214	69934
3924	89236	69911
3925	89259	69889
3926	89282	69866
3927	89296	69836
3928	89320	69814
3929	89343	69792
3930	89366	69769
3931	89389	69747
3932	89412	69724
3933	89434	69701
3934	89458	69679
3935	89482	69657
3936	89504	69635
3937	89528	69612
3938	89551	69590
3939	89574	69567
3940	89597	69545
3941	89619	69522
3942	89643	69500
3943	89666	69478
3944	89689	69455
3945	89712	69432
3946	89734	69409
3947	89758	69387
3948	89780	69364
3949	89803	69341
3950	89826	69319
3951	89850	69297
3952	89873	69274
3953	89897	69253
3954	89921	69231
3955	89944	69209
3956	89969	69187
3957	89992	69165
3958	90018	69145
3959	90042	69123
3960	90079	69111
3961	90103	69089
3962	90126	69067
3963	90149	69045
3964	90172	69022
3965	90195	68999
3966	90218	68977
3967	90241	68954
3968	90265	68932
3969	90296	68916
3970	90319	68893
3971	90342	68871
3972	90365	68849
3973	90389	68826
3974	90412	68804
3975	90435	68781
3976	90460	68761
3977	90484	68739
3978	90507	68716
3979	90530	68694
3980	90553	68671
3981	90577	68649
3982	90600	68627
3983	90623	68604
3984	90646	68581
3985	90669	68559
3986	90692	68537
3987	90715	68514
3988	90738	68491
3989	90761	68469
3990	90785	68447
3991	90808	68424
3992	90831	68402
3993	90854	68379
3994	90877	68357
3995	90900	68334
3996	90924	68312
3997	90947	68290
3998	90970	68267
3999	90993	68245
4000	91018	68224
4001	91042	68202
4002	91064	68179
4003	91088	68156
4004	91111	68134
4005	91134	68112
4006	91157	68089
4007	91180	68066
4008	91203	68044
4009	91226	68021
4010	91249	67999
4011	91271	67976
4012	91295	67954
4013	91318	67931
4014	91341	67908
4015	91364	67886
4016	91387	67864
4017	91411	67841
4018	91434	67819
4019	91458	67797
4020	91480	67774
4021	91504	67752
4022	91527	67729
4023	91550	67707
4024	91574	67685
4025	91596	67662
4026	91619	67639
4027	91643	67617
4028	91652	67584
4029	91674	67561
4030	91697	67539
4031	91721	67517
4032	91744	67494
4033	91767	67471
4034	91790	67449
4035	91813	67426
4036	91837	67404
4037	91861	67383
4038	91883	67360
4039	91907	67337
4040	91929	67315
4041	91953	67293
4042	91978	67271
4043	92007	67253
4044	92030	67231
4045	92054	67209
4046	92076	67186
4047	92099	67163
4048	92122	67140
4049	92146	67119
4050	92169	67096
4051	92193	67074
4052	92216	67052
4053	92240	67030
4054	92263	67007
4055	92286	66985
4056	92309	66962
4057	92332	66939
4058	92340	66906
4059	92365	66885
4060	92387	66862
4061	92411	66839
4062	92434	66817
4063	92457	66795
4064	92480	66772
4065	92503	66750
4066	92527	66727
4067	92550	66705
4068	92573	66682
4069	92596	66660
4070	92618	66637
4071	92641	66614
4072	92665	66592
4073	92688	66569
4074	92711	66547
4075	92733	66524
4076	92756	66501
4077	92780	66479
4078	92803	66457
4079	92826	66434
4080	92849	66411
4081	92872	66389
4082	92896	66367
4083	92918	66344
4084	92941	66322
4085	92965	66299
4086	92988	66277
4087	93011	66254
4088	93033	66231
4089	93056	66208
4090	93079	66186
4091	93102	66163
4092	93125	66141
4093	93149	66119
4094	93172	66096
4095	93195	66073
4096	93218	66051
4097	93241	66029
4098	93267	66008
4099	93289	65985
4100	93313	65963
4101	93336	65940
4102	93359	65917
4103	93382	65895
4104	93405	65873
4105	93429	65850
4106	93451	65827
4107	93473	65804
4108	93496	65782
4109	93519	65759
4110	93542	65737
4111	93565	65714
4112	93588	65691
4113	93611	65669
4114	93634	65646
4115	93657	65623
4116	93681	65601
4117	93704	65579
4118	93727	65557
4119	93750	65534
4120	93773	65512
4121	93797	65489
4122	93820	65467
4123	93844	65445
4124	93867	65422
4125	93890	65400
4126	93913	65377
4127	93937	65355
4128	93960	65333
4129	93983	65310
4130	94005	65287
4131	94028	65264
4132	94051	65241
4133	94074	65219
4134	94096	65196
4135	94119	65173
4136	94142	65150
4137	94165	65128
4138	94187	65105
4139	94210	65082
4140	94233	65060
4141	94257	65038
4142	94280	65015
4143	94303	64992
4144	94326	64970
4145	94349	64947
4146	94372	64925
4147	94397	64903
4148	94420	64881
4149	94444	64859
4150	94468	64837
4151	94491	64814
4152	94514	64792
4153	94536	64769
4154	94559	64746
4155	94582	64724
4156	94605	64701
4157	94628	64678
4158	94651	64656
4159	94674	64633
4160	94697	64611
4161	94720	64588
4162	94743	64566
4163	94766	64543
4164	94789	64520
4165	94812	64497
4166	94835	64475
4167	94858	64452
4168	94881	64429
4169	94903	64407
4170	94927	64384
4171	94951	64363
4172	94974	64340
4173	94996	64317
4174	95019	64294
4175	95041	64271
4176	95063	64248
4177	95086	64225
4178	95109	64202
4179	95132	64180
4180	95155	64157
4181	95163	64124
4182	95186	64102
4183	95209	64079
4184	95232	64057
4185	95256	64035
4186	95279	64012
4187	95302	63989
4188	95329	63970
4189	95353	63947
4190	95376	63925
4191	95399	63902
4192	95422	63880
4193	95445	63857
4194	95467	63834
4195	95490	63812
4196	95499	63780
4197	95522	63757
4198	95545	63734
4199	95567	63711
4200	95590	63689
4201	95613	63666
4202	95636	63643
4203	95644	63611
4204	95667	63588
4205	95690	63566
4206	95713	63543
4207	95737	63521
4208	95760	63498
4209	95783	63476
4210	95806	63453
4211	95829	63431
4212	95852	63408
4213	95875	63385
4214	95898	63363
4215	95921	63340
4216	95929	63308
4217	95952	63285
4218	95975	63263
4219	95998	63240
4220	96020	63217
4221	96043	63194
4222	96066	63172
4223	96091	63151
4224	96114	63128
4225	96137	63106
4226	96161	63084
4227	96184	63061
4228	96207	63038
4229	96230	63016
4230	96255	62994
4231	96279	62973
4232	96288	62941
4233	96311	62918
4234	96320	62886
4235	96331	62856
4236	96355	62834
4237	96378	62811
4238	96401	62789
4239	96423	62766
4240	96446	62743
4241	96469	62720
4242	96491	62698
4243	96514	62675
4244	96537	62652
4245	96560	62630
4246	96582	62607
4247	96591	62575
4248	96614	62552
4249	96639	62531
4250	96662	62509
4251	96686	62486
4252	96708	62464
4253	96732	62441
4254	96755	62419
4255	96778	62396
4256	96801	62374
4257	96824	62351
4258	96847	62328
4259	96870	62306
4260	96893	62283
4261	96915	62260
4262	96939	62238
4263	96962	62216
4264	96986	62194
4265	97010	62171
4266	97032	62149
4267	97055	62126
4268	97077	62103
4269	97100	62080
4270	97123	62057
4271	97146	62035
4272	97169	62013
4273	97194	61991
4274	97217	61969
4275	97241	61947
4276	97264	61924
4277	97287	61901
4278	97310	61879
4279	97333	61856
4280	97356	61834
4281	97379	61811
4282	97402	61789
4283	97425	61766
4284	97448	61743
4285	97471	61721
4286	97494	61698
4287	97516	61675
4288	97540	61653
4289	97563	61630
4290	97586	61608
4291	97594	61576
4292	97617	61553
4293	97640	61531
4294	97663	61508
4295	97675	61478
4296	97698	61456
4297	97721	61433
4298	97744	61411
4299	97767	61389
4300	97790	61366
4301	97814	61344
4302	97823	61312
4303	97846	61290
4304	97869	61267
4305	97892	61245
4306	97915	61222
4307	97938	61200
4308	97962	61178
4309	97984	61155
4310	98008	61132
4311	98031	61110
4312	98054	61087
4313	98077	61065
4314	98100	61042
4315	98122	61019
4316	98145	60997
4317	98169	60974
4318	98192	60952
4319	98215	60930
4320	98239	60907
4321	98262	60885
4322	98284	60862
4323	98307	60839
4324	98330	60817
4325	98354	60795
4326	98377	60772
4327	98400	60750
4328	98423	60727
4329	98446	60704
4330	98469	60682
4331	98492	60659
4332	98514	60636
4333	98537	60614
4334	98560	60591
4335	98583	60568
4336	98606	60546
4337	98628	60523
4338	98651	60500
4339	98674	60478
4340	98698	60455
4341	98721	60433
4342	98744	60410
4343	98767	60388
4344	98790	60365
4345	98813	60343
4346	98838	60321
4347	98866	60302
4348	98891	60280
4349	98914	60258
4350	98937	60235
4351	98959	60212
4352	98982	60190
4353	99005	60167
4354	99028	60144
4355	99052	60122
4356	99075	60100
4357	99098	60077
4358	99134	60063
4359	99158	60041
4360	99181	60018
4361	99204	59996
4362	99231	59975
4363	99255	59953
4364	99278	59931
4365	99302	59908
4366	99325	59886
4367	99347	59863
4368	99370	59840
4369	99393	59817
4370	99416	59795
4371	99440	59773
4372	99463	59750
4373	99486	59728
4374	99519	59711
4375	99542	59689
4376	99554	59659
4377	99563	59628
4378	99586	59606
4379	99609	59583
4380	99632	59561
4381	99656	59538
4382	99679	59516
4383	99702	59494
4384	99725	59471
4385	99748	59448
4386	99772	59426
4387	99780	59395
4388	99803	59372
4389	99826	59350
4390	99848	59326
4391	99871	59304
4392	99894	59281
4393	99917	59259
4394	99942	59237
4395	99965	59215
4396	99989	59193
4397	100013	59171
4398	100037	59149
4399	100060	59126
4400	100085	59105
4401	100107	59082
4402	100131	59059
4403	100153	59037
4404	100177	59014
4405	100186	58983
4406	100209	58961
4407	100231	58938
4408	100254	58915
4409	100277	58893
4410	100300	58870
4411	100323	58847
4412	100332	58817
4413	100355	58794
4414	100378	58772
4415	100402	58749
4416	100425	58727
4417	100449	58705
4418	100471	58682
4419	100494	58659
4420	100517	58637
4421	100541	58614
4422	100565	58592
4423	100587	58570
4424	100611	58547
4425	100634	58525
4426	100657	58503
4427	100681	58480
4428	100704	58458
4429	100727	58435
4430	100751	58413
4431	100774	58391
4432	100797	58368
4433	100820	58346
4434	100844	58323
4435	100868	58301
4436	100891	58279
4437	100914	58256
4438	100937	58234
4439	100960	58211
4440	100969	58181
4441	100981	58152
4442	101004	58129
4443	101029	58107
4444	101052	58085
4445	101075	58062
4446	101098	58040
4447	101120	58017
4448	101143	57994
4449	101166	57971
4450	101189	57949
4451	101212	57926
4452	101234	57903
4453	101257	57881
4454	101281	57858
4455	101304	57836
4456	101328	57814
4457	101351	57791
4458	101373	57768
4459	101385	57739
4460	101408	57717
4461	101431	57694
4462	101454	57671
4463	101477	57649
4464	101500	57626
4465	101523	57604
4466	101547	57582
4467	101570	57559
4468	101595	57537
4469	101618	57515
4470	101640	57492
4471	101663	57469
4472	101686	57447
4473	101710	57425
4474	101733	57402
4475	101756	57379
4476	101778	57357
4477	101786	57325
4478	101809	57303
4479	101832	57280
4480	101855	57258
4481	101878	57235
4482	101901	57212
4483	101924	57190
4484	101947	57168
4485	101971	57145
4486	101994	57123
4487	102017	57100
4488	102039	57077
4489	102062	57054
4490	102084	57032
4491	102108	57009
4492	102132	56987
4493	102156	56965
4494	102179	56943
4495	102202	56920
4496	102225	56898
4497	102248	56875
4498	102270	56852
4499	102293	56829
4500	102316	56806
4501	102338	56783
4502	102361	56761
4503	102385	56739
4504	102408	56716
4505	102430	56693
4506	102454	56671
4507	102462	56640
4508	102485	56618
4509	102508	56595
4510	102534	56574
4511	102561	56554
4512	102589	56534
4513	102617	56514
4514	102644	56494
4515	102672	56474
4516	102703	56456
4517	102730	56435
4518	102756	56414
4519	102779	56392
4520	102802	56369
4521	102826	56347
4522	102849	56325
4523	102872	56302
4524	102895	56279
4525	102918	56257
4526	102940	56234
4527	102963	56211
4528	102986	56189
4529	103009	56166
4530	103032	56143
4531	103055	56121
4532	103078	56098
4533	103101	56075
4534	103125	56053
4535	103148	56031
4536	103171	56008
4537	103194	55985
4538	103217	55963
4539	103239	55940
4540	103262	55917
4541	103285	55895
4542	103309	55873
4543	103331	55850
4544	103354	55827
4545	103378	55805
4546	103389	55776
4547	103412	55753
4548	103436	55731
4549	103460	55709
4550	103483	55686
4551	103506	55664
4552	103529	55641
4553	103552	55618
4554	103575	55596
4555	103598	55573
4556	103622	55551
4557	103646	55529
4558	103669	55507
4559	103692	55484
4560	103715	55461
4561	103738	55439
4562	103761	55416
4563	103785	55394
4564	103808	55372
4565	103831	55349
4566	103855	55327
4567	103878	55305
4568	103901	55282
4569	103925	55260
4570	103948	55237
4571	103972	55215
4572	103994	55192
4573	104017	55169
4574	104040	55146
4575	104062	55124
4576	104085	55101
4577	104108	55078
4578	104131	55056
4579	104154	55033
4580	104177	55011
4581	104200	54988
4582	104223	54965
4583	104246	54943
4584	104269	54920
4585	104292	54898
4586	104315	54875
4587	104339	54853
4588	104364	54831
4589	104387	54809
4590	104410	54786
4591	104434	54764
4592	104457	54741
4593	104480	54719
4594	104506	54698
4595	104529	54675
4596	104553	54653
4597	104577	54631
4598	104600	54608
4599	104623	54586
4600	104645	54563
4601	104668	54540
4602	104691	54518
4603	104714	54495
4604	104737	54472
4605	104760	54449
4606	104783	54427
4607	104805	54404
4608	104828	54381
4609	104851	54358
4610	104874	54336
4611	104897	54313
4612	104920	54291
4613	104943	54268
4614	104966	54245
4615	104989	54223
4616	105012	54200
4617	105024	54172
4618	105047	54149
4619	105069	54126
4620	105092	54104
4621	105115	54081
4622	105138	54058
4623	105160	54035
4624	105183	54013
4625	105206	53990
4626	105229	53968
4627	105252	53945
4628	105276	53923
4629	105298	53900
4630	105322	53877
4631	105345	53855
4632	105368	53832
4633	105391	53810
4634	105414	53787
4635	105436	53764
4636	105459	53741
4637	105482	53719
4638	105505	53696
4639	105529	53674
4640	105551	53651
4641	105574	53628
4642	105597	53606
4643	105622	53584
4644	105645	53561
4645	105667	53538
4646	105690	53516
4647	105714	53493
4648	105737	53471
4649	105760	53448
4650	105783	53426
4651	105806	53403
4652	105821	53376
4653	105844	53354
4654	105867	53331
4655	105890	53308
4656	105913	53286
4657	105935	53263
4658	105959	53241
4659	105982	53218
4660	106005	53195
4661	106028	53173
4662	106051	53150
4663	106074	53128
4664	106097	53105
4665	106121	53083
4666	106144	53060
4667	106167	53038
4668	106190	53015
4669	106213	52993
4670	106223	52963
4671	106247	52941
4672	106269	52918
4673	106292	52896
4674	106315	52873
4675	106338	52850
4676	106361	52828
4677	106383	52805
4678	106407	52782
4679	106430	52760
4680	106438	52730
4681	106461	52707
4682	106484	52684
4683	106506	52662
4684	106515	52632
4685	106538	52610
4686	106561	52587
4687	106584	52564
4688	106607	52542
4689	106630	52519
4690	106652	52496
4691	106675	52473
4692	106685	52444
4693	106707	52421
4694	106730	52399
4695	106753	52376
4696	106776	52353
4697	106798	52331
4698	106821	52308
4699	106844	52285
4700	106867	52262
4701	106881	52235
4702	106890	52206
4703	106913	52183
4704	106935	52161
4705	106958	52138
4706	106967	52108
4707	106990	52086
4708	106998	52056
4709	107022	52034
4710	107031	52004
4711	107053	51982
4712	107076	51959
4713	107099	51936
4714	107122	51913
4715	107145	51891
4716	107167	51868
4717	107190	51845
4718	107213	51823
4719	107222	51793
4720	107245	51771
4721	107268	51748
4722	107293	51727
4723	107317	51704
4724	107326	51675
4725	107349	51653
4726	107373	51630
4727	107396	51608
4728	107419	51585
4729	107442	51563
4730	107451	51534
4731	107474	51511
4732	107498	51489
4733	107522	51467
4734	107545	51444
4735	107568	51421
4736	107591	51399
4737	107602	51371
4738	107625	51348
4739	107649	51326
4740	107672	51303
4741	107694	51281
4742	107718	51258
4743	107741	51236
4744	107763	51213
4745	107786	51190
4746	107809	51168
4747	107834	51146
4748	107857	51123
4749	107880	51101
4750	107902	51078
4751	107911	51049
4752	107934	51026
4753	107943	50997
4754	107958	50970
4755	107981	50948
4756	108005	50926
4757	108028	50903
4758	108051	50880
4759	108074	50858
4760	108097	50836
4761	108106	50806
4762	108128	50783
4763	108151	50761
4764	108173	50738
4765	108196	50715
4766	108219	50693
4767	108243	50670
4768	108266	50648
4769	108274	50619
4770	108297	50596
4771	108319	50573
4772	108342	50550
4773	108365	50528
